time,6,1,2,3,9,8,7,4,5
1632151100.80046,526,702,635,631,543,506,576,500,569
1632151100.816077,529,679,621,620,537,523,575,497,566
1632151100.830199,528,687,637,635,564,515,570,494,566
1632151100.847845,404,689,640,636,563,514,570,495,566
1632151100.870127,526,702,638,631,546,513,576,498,484
1632151100.871231,528,689,636,634,562,511,570,495,567
1632151100.880116,393,690,639,634,559,506,573,494,568
1632151100.882116,523,701,635,634,563,506,570,498,569
1632151100.885945,532,690,494,651,523,274,103,505,566
1632151100.889157,402,682,628,638,568,505,573,497,567
1632151100.891021,530,690,506,656,523,477,465,499,567
1632151100.888414,405,688,635,629,562,508,572,497,570
1632151100.893352,529,692,635,635,562,507,573,497,567
1632151100.902036,524,701,635,627,470,426,585,501,567
1632151100.911944,526,696,633,634,559,507,569,389,474
1632151100.922183,528,689,296,634,538,512,572,498,568
1632151100.932133,385,512,634,631,543,506,597,502,574
1632151100.941994,525,512,461,629,541,504,573,498,574
1632151100.952079,523,700,632,629,544,504,477,493,566
1632151100.962429,527,702,619,608,117,293,582,485,567
1632151100.97254,405,686,634,632,561,489,578,501,572
1632151100.982463,528,690,634,648,541,509,577,500,460
1632151100.991655,527,686,634,634,540,507,576,501,572
1632151101.00277,527,654,634,632,534,493,580,494,568
1632151101.012261,533,703,637,631,549,506,572,481,457
1632151101.021822,405,695,617,622,575,509,573,495,570
1632151101.032904,527,689,634,637,565,301,458,314,567
1632151101.042152,529,692,637,635,565,510,575,279,518
1632151101.051807,529,673,493,375,534,505,574,498,567
1632151101.062208,405,727,634,629,548,512,577,498,478
1632151101.072496,525,702,635,630,546,460,599,502,577
1632151101.081671,525,699,634,605,279,452,589,504,575
1632151101.092484,530,691,633,638,561,515,572,481,462
1632151101.102677,278,503,634,627,546,506,577,419,326
1632151101.112221,516,701,636,631,544,506,577,500,570
1632151101.123104,509,643,633,633,523,466,603,493,566
1632151101.132965,410,699,634,617,549,501,570,496,568
1632151101.142001,525,704,636,638,565,501,565,477,566
1632151101.15214,528,690,634,633,561,506,573,495,567
1632151101.163359,528,703,632,631,545,512,575,497,567
1632151101.17307,525,703,633,631,545,507,572,484,501
1632151101.182895,525,705,620,598,559,506,573,497,457
1632151101.192625,524,696,635,635,561,505,573,494,567
1632151101.202081,531,687,634,634,534,285,569,495,566
1632151101.212151,512,689,633,637,562,514,553,497,548
1632151101.222354,528,692,633,663,540,491,570,486,495
1632151101.231832,527,692,635,659,539,491,547,464,570
1632151101.242539,523,699,636,631,544,282,606,503,495
1632151101.252603,410,699,618,627,571,512,570,494,566
1632151101.262452,529,691,634,637,559,507,571,497,568
1632151101.27233,528,692,388,365,517,506,574,499,570
1632151101.28178,528,691,634,635,562,508,481,410,445
1632151101.291667,527,690,638,631,553,515,575,497,565
1632151101.30211,523,702,632,631,544,510,595,504,508
1632151101.312747,391,694,637,634,561,285,114,282,577
1632151101.322881,527,689,621,629,555,202,580,496,556
1632151101.331726,526,689,638,635,535,286,478,281,573
1632151101.342233,526,687,446,622,545,503,576,498,570
1632151101.352157,525,703,631,630,543,505,573,474,485
1632151101.362491,526,729,597,620,587,528,578,495,564
1632151101.372571,416,685,636,636,562,512,570,495,567
1632151101.382401,526,687,633,637,562,509,573,498,571
1632151101.392656,528,693,506,655,541,505,577,498,501
1632151101.403566,531,699,634,631,475,464,596,498,570
1632151101.412116,387,698,635,628,545,513,593,501,477
1632151101.421897,523,702,638,629,546,513,575,496,475
1632151101.432148,402,699,636,638,565,506,570,497,569
1632151101.442687,527,692,636,635,559,194,98,474,572
1632151101.453105,519,492,635,630,544,509,573,496,568
1632151101.462814,524,701,633,627,543,505,577,500,571
1632151101.472152,523,699,632,630,545,507,595,495,552
1632151101.482419,525,703,635,630,162,450,585,409,461
1632151101.49254,535,692,372,137,562,513,571,493,453
1632151101.503063,526,690,633,625,542,504,575,498,570
1632151101.512033,526,686,636,634,562,497,577,498,570
1632151101.522232,521,113,632,630,544,507,576,500,570
1632151101.531776,526,700,616,619,539,518,578,498,569
1632151101.542278,279,693,637,637,564,510,570,495,566
1632151101.552471,525,687,634,634,560,506,573,496,565
1632151101.56291,528,497,468,655,543,460,596,501,509
1632151101.571815,528,688,637,628,536,202,105,373,476
1632151101.582345,525,703,637,630,545,507,574,498,568
1632151101.591843,524,701,635,630,542,505,577,500,481
1632151101.602559,401,691,633,635,560,341,477,279,489
1632151101.613261,527,687,388,366,494,495,545,489,568
1632151101.622751,414,688,624,631,541,506,576,499,570
1632151101.633382,523,699,633,629,544,504,576,498,570
1632151101.642326,525,701,633,629,544,505,577,416,460
1632151101.653255,381,691,633,636,562,513,570,481,497
1632151101.662897,528,693,636,634,561,505,570,496,569
1632151101.671968,529,691,388,190,561,507,573,495,567
1632151101.682123,526,687,635,636,562,506,572,365,458
1632151101.692336,507,700,637,630,546,513,574,495,568
